class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
ApacheMath,aggregate,6,5,349,3,64,0,13,0,0,0,2,1,11,2,122,3,7,11,561,80.14285714285714,0.98
ApacheMath,aggregate,7,0,13,0,4,0,1,0,0,0,1,0,0,0,6,3,11,0,25,2.272727272727273,1.00
ApacheMath,aggregate,8,4,20,0,15,0,3,0,0,0,2,0,8,0,16,6,21,4,64,3.0476190476190474,0.94
ApacheMath,aggregate,9,0,74,0,15,0,4,0,0,0,4,0,12,1,36,6,34,1,145,4.264705882352941,0.99
ApacheMath,aggregate,10,0,4,0,7,0,1,0,0,0,2,0,0,0,4,3,20,0,18,0.9,1.00
ApacheMath,aggregate,11,0,18,1,17,0,6,0,0,0,1,0,4,0,16,3,26,1,62,2.3846153846153846,0.98
ApacheMath,aggregate,12,0,26,0,4,0,1,0,0,0,1,0,0,0,12,5,14,0,44,3.142857142857143,1.00
ApacheMath,aggregate,13,2,94,0,23,0,5,0,0,0,6,0,8,0,73,9,117,2,209,1.7863247863247864,0.99
ApacheMath,aggregate,14,1,25,0,5,0,1,0,0,0,1,0,0,0,16,8,13,1,48,3.6923076923076925,0.98
ApacheMath,aggregate,15,1,17,0,4,0,1,0,0,0,2,0,4,0,11,3,12,1,39,3.25,0.97
ApacheMath,aggregate,16,3,84,0,15,0,4,0,0,0,5,0,16,0,53,6,37,3,177,4.783783783783784,0.98
ApacheMath,aggregate,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,186,0,1,0.005376344086021506,1.00
ApacheMath,aggregate,18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.5185185185185185,1.00
ApacheMath,aggregate,1,1,8,0,4,0,1,0,0,0,1,0,4,3,5,3,15,4,23,1.5333333333333334,0.85
ApacheMath,aggregate,2,2,12,0,4,0,1,0,0,0,1,0,0,1,6,3,15,3,24,1.6,0.89
ApacheMath,aggregate,3,1,2,4,3,1,0,0,0,0,1,1,3,0,4,3,18,7,13,0.7222222222222222,0.65
ApacheMath,aggregate,4,0,4,0,7,0,1,0,0,0,1,0,4,0,4,3,17,0,21,1.2352941176470589,1.00
ApacheMath,aggregate,5,1,3,0,7,0,1,0,0,0,1,0,4,0,4,3,17,1,20,1.1764705882352942,0.95
ApacheMath,aggregate,6,60,293,9,58,3,10,0,0,0,2,1,11,20,104,3,8,93,478,59.75,0.84
