class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
MethodsFromApacheMath,all,16,3,84,0,15,0,4,0,0,0,5,0,16,0,53,6,0,3,177,Infinity,0.98
MethodsFromApacheMath,all,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1,Infinity,1.00
MethodsFromApacheMath,all,18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,0,0,14,Infinity,1.00
MethodsFromApacheMath,all,1,1,8,0,4,0,1,0,0,0,1,0,4,3,5,3,0,4,23,Infinity,0.85
MethodsFromApacheMath,all,2,2,12,0,4,0,1,0,0,0,1,0,0,1,6,3,0,3,24,Infinity,0.89
MethodsFromApacheMath,all,3,1,2,4,3,1,0,0,0,0,1,1,3,0,4,3,0,7,13,Infinity,0.65
MethodsFromApacheMath,all,4,0,4,0,7,0,1,0,0,0,1,0,4,0,4,3,0,0,21,Infinity,1.00
MethodsFromApacheMath,all,5,1,3,0,7,0,1,0,0,0,1,0,4,0,4,3,0,1,20,Infinity,0.95
MethodsFromApacheMath,all,6,60,293,9,58,3,10,0,0,0,2,1,11,20,104,3,0,93,478,Infinity,0.84
MethodsFromApacheMath,all,7,0,11,0,4,0,1,0,0,0,1,0,0,1,5,3,0,1,22,Infinity,0.96
MethodsFromApacheMath,all,8,1,22,2,13,2,1,0,0,0,2,0,8,1,15,6,0,6,61,Infinity,0.91
MethodsFromApacheMath,all,9,6,72,3,12,2,2,0,0,1,3,1,11,4,33,6,0,17,133,Infinity,0.89
MethodsFromApacheMath,all,10,0,3,1,6,1,0,0,0,1,1,0,0,0,4,3,0,3,14,Infinity,0.82
MethodsFromApacheMath,all,11,2,16,1,17,1,5,0,0,0,1,0,4,0,16,3,0,4,59,Infinity,0.94
MethodsFromApacheMath,all,12,2,24,0,4,0,1,0,0,0,1,0,0,2,10,5,0,4,40,Infinity,0.91
MethodsFromApacheMath,all,13,9,89,1,23,0,4,0,0,0,6,2,6,12,61,9,0,24,189,Infinity,0.89
MethodsFromApacheMath,all,14,3,23,2,3,0,1,0,0,0,1,0,0,3,13,8,0,8,41,Infinity,0.84
MethodsFromApacheMath,all,15,0,18,0,4,0,1,0,0,0,2,0,4,0,11,3,0,0,40,Infinity,1.00
MethodsFromApacheMath,all,16,11,76,1,14,1,3,0,0,1,4,4,12,12,41,6,0,30,150,Infinity,0.83
MethodsFromApacheMath,all,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,0,0,2,Infinity,1.00
MethodsFromApacheMath,all,18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,0,0,14,Infinity,1.00
