class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
MethodCollection2,add,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,25,5,18,9,9,0,3,0,0,1,4,0,0,3,5,3,18,18,39,2.1666666666666665,0.68
MethodCollection2,add,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,30,1,5,2,9,0,2,0,0,0,2,0,0,0,6,3,12,3,24,2.0,0.89
MethodCollection2,add,1,0,5,0,4,1,0,0,0,0,2,0,2,0,4,3,8,1,17,2.125,0.94
MethodCollection2,add,2,4,26,3,12,1,2,0,0,0,4,0,0,2,17,9,29,10,61,2.103448275862069,0.86
MethodCollection2,add,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,5,5,25,3,13,0,3,0,0,0,3,0,0,1,13,5,32,9,57,1.78125,0.86
MethodCollection2,add,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,7,2,11,1,3,0,1,0,0,0,2,0,0,0,6,2,11,3,23,2.090909090909091,0.88
MethodCollection2,add,8,1,10,2,9,0,2,0,0,2,2,0,0,1,3,2,9,6,26,2.888888888888889,0.81
MethodCollection2,add,9,1,9,0,11,0,2,0,0,0,3,0,0,0,5,3,10,1,30,3.0,0.97
MethodCollection2,add,10,0,3,1,3,1,0,0,0,0,1,0,0,1,1,2,12,3,8,0.6666666666666666,0.73
MethodCollection2,add,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,12,0,10,1,3,0,1,0,0,0,1,0,4,1,7,2,15,2,26,1.7333333333333334,0.93
MethodCollection2,add,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,14,1,12,1,3,0,1,0,0,0,2,0,4,1,6,3,8,3,28,3.5,0.90
MethodCollection2,add,15,1,11,1,10,0,2,0,0,0,3,0,0,0,5,4,9,2,31,3.4444444444444446,0.94
MethodCollection2,add,16,5,20,2,9,0,2,0,0,0,3,0,0,6,20,7,20,13,54,2.7,0.81
MethodCollection2,add,17,4,64,0,8,0,2,0,0,0,4,0,0,3,27,6,20,7,105,5.25,0.94
MethodCollection2,add,18,2,16,4,13,1,2,0,0,0,4,0,0,2,11,11,27,9,46,1.7037037037037037,0.84
MethodCollection2,add,19,4,6,0,4,0,1,0,0,1,2,0,2,1,5,3,9,6,20,2.2222222222222223,0.77
MethodCollection2,add,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,21,4,50,4,18,0,4,0,0,1,6,0,0,3,34,11,51,12,112,2.196078431372549,0.90
MethodCollection2,add,22,0,3,0,5,0,1,0,0,0,1,0,0,1,3,0,14,1,13,0.9285714285714286,0.93
MethodCollection2,add,23,0,21,0,4,0,1,0,0,0,1,0,8,3,11,3,20,3,46,2.3,0.94
MethodCollection2,add,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,25,3,19,3,15,2,1,0,0,1,4,0,0,1,7,4,20,10,46,2.3,0.82
MethodCollection2,add,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,30,1,5,3,8,1,1,0,0,0,2,0,0,1,5,3,11,6,21,1.9090909090909092,0.78
