"","class","mr","run","AO_live","AO_killed","RO_live","RO_killed","CO_live","CO_killed","SO_live","SO_killed","LO_live","LO_killed","AS_live","AS_killed","DL_live","DL_killed","total_timeouts","total_exceptions","total_live","total_killed","error_score","mutant_score"
"424","MethodsFromColt","aggregate",19,0,66,0,10,0,2,0,0,0,12,0,8,0,25,6,0,0,123,Inf,1
"425","MethodsFromColt","aggregate",20,0,146,0,10,0,2,0,0,0,18,0,16,0,55,6,0,0,247,Inf,1
"426","MethodsFromColt","aggregate",21,0,28,0,5,0,1,0,0,0,3,0,0,0,10,5,0,0,47,Inf,1
"427","MethodsFromColt","aggregate",22,0,113,0,10,0,2,0,0,0,11,0,12,0,42,6,0,0,190,Inf,1
"428","MethodsFromColt","aggregate",23,0,82,0,10,0,2,0,0,0,11,0,8,0,30,6,0,0,143,Inf,1
"429","MethodsFromColt","aggregate",24,0,52,0,5,0,1,0,0,0,7,0,4,0,20,3,0,0,89,Inf,1
"430","MethodsFromColt","aggregate",25,0,22,0,5,0,1,0,0,0,4,0,4,0,11,3,0,0,47,Inf,1
"431","MethodsFromColt","aggregate",26,0,23,0,5,0,1,0,0,0,4,0,4,0,8,3,0,0,45,Inf,1
"432","MethodsFromColt","aggregate",27,0,14,0,5,0,1,0,0,0,5,0,0,0,2,3,0,0,27,Inf,1
"433","MethodsFromColt","aggregate",28,0,18,0,5,0,1,0,0,0,5,0,0,0,6,3,0,0,35,Inf,1
"434","MethodsFromColt","aggregate",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"435","MethodsFromApacheMath","aggregate",1,2,7,0,4,0,1,0,0,0,1,0,4,1,7,3,15,3,24,1.6,0.89
"436","MethodsFromApacheMath","aggregate",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,15,1,26,1.73333333333333,0.96
"437","MethodsFromApacheMath","aggregate",3,0,3,3,4,0,1,0,0,0,1,0,4,1,3,3,18,4,16,0.888888888888889,0.8
"438","MethodsFromApacheMath","aggregate",4,0,3,0,7,0,1,0,0,0,1,1,3,1,3,3,18,2,18,1,0.9
"439","MethodsFromApacheMath","aggregate",5,0,2,0,7,1,0,0,0,0,1,1,3,0,4,3,19,2,17,0.894736842105263,0.89
"440","MethodsFromApacheMath","aggregate",6,55,298,7,60,1,12,0,0,0,2,2,10,10,114,3,8,75,496,62,0.87
"441","MethodsFromApacheMath","aggregate",7,1,11,0,4,0,1,0,0,1,0,0,0,1,5,3,12,3,21,1.75,0.88
"442","MethodsFromApacheMath","aggregate",8,1,23,2,13,0,3,0,0,0,2,4,4,0,16,6,21,7,61,2.9047619047619,0.9
"443","MethodsFromApacheMath","aggregate",9,11,66,3,12,1,3,0,0,0,4,2,10,4,33,6,31,21,128,4.12903225806452,0.86
"444","MethodsFromApacheMath","aggregate",10,1,3,1,6,0,1,0,0,0,2,0,0,1,3,3,20,3,15,0.75,0.83
"445","MethodsFromApacheMath","aggregate",11,2,16,3,15,2,4,0,0,1,0,0,4,0,16,3,26,8,55,2.11538461538462,0.87
"446","MethodsFromApacheMath","aggregate",12,6,20,0,4,0,1,0,0,0,1,0,0,0,12,5,14,6,38,2.71428571428571,0.86
"447","MethodsFromApacheMath","aggregate",13,11,86,5,18,0,5,0,0,0,5,2,6,8,65,9,117,26,185,1.58119658119658,0.88
"448","MethodsFromApacheMath","aggregate",14,2,24,0,5,0,1,0,0,0,1,0,0,0,16,8,13,2,47,3.61538461538462,0.96
"449","MethodsFromApacheMath","aggregate",15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.38461538461538,0.79
"450","MethodsFromApacheMath","aggregate",16,11,76,5,10,3,1,0,0,0,5,2,14,11,42,6,37,32,148,4,0.82
"451","MethodsFromApacheMath","aggregate",17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.0162162162162162,1
"452","MethodsFromApacheMath","aggregate",18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.576923076923077,1
"453","MethodsFromApacheMath","aggregate",1,2,7,0,4,0,1,0,0,0,1,0,4,1,7,3,15,3,24,1.6,0.89
"454","MethodsFromApacheMath","aggregate",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,15,1,26,1.73333333333333,0.96
"455","MethodsFromApacheMath","aggregate",3,0,3,3,4,0,1,0,0,0,1,0,4,1,3,3,18,4,16,0.888888888888889,0.8
"456","MethodsFromApacheMath","aggregate",4,0,3,0,7,0,1,0,0,0,1,1,3,1,3,3,18,2,18,1,0.9
"457","MethodsFromApacheMath","aggregate",5,0,2,0,7,1,0,0,0,0,1,1,3,0,4,3,19,2,17,0.894736842105263,0.89
"458","MethodsFromApacheMath","aggregate",6,55,298,7,60,1,12,0,0,0,2,2,10,10,114,3,8,75,496,62,0.87
"459","MethodsFromApacheMath","aggregate",7,1,11,0,4,0,1,0,0,1,0,0,0,1,5,3,12,3,21,1.75,0.88
"460","MethodsFromApacheMath","aggregate",8,1,23,2,13,0,3,0,0,0,2,4,4,0,16,6,21,7,61,2.9047619047619,0.9
"461","MethodsFromApacheMath","aggregate",9,11,66,3,12,1,3,0,0,0,4,2,10,4,33,6,31,21,128,4.12903225806452,0.86
"462","MethodsFromApacheMath","aggregate",10,1,3,1,6,0,1,0,0,0,2,0,0,1,3,3,20,3,15,0.75,0.83
"463","MethodsFromApacheMath","aggregate",11,2,16,3,15,2,4,0,0,1,0,0,4,0,16,3,26,8,55,2.11538461538462,0.87
"464","MethodsFromApacheMath","aggregate",12,6,20,0,4,0,1,0,0,0,1,0,0,0,12,5,14,6,38,2.71428571428571,0.86
"465","MethodsFromApacheMath","aggregate",13,11,86,5,18,0,5,0,0,0,5,2,6,8,65,9,117,26,185,1.58119658119658,0.88
"466","MethodsFromApacheMath","aggregate",14,2,24,0,5,0,1,0,0,0,1,0,0,0,16,8,13,2,47,3.61538461538462,0.96
"467","MethodsFromApacheMath","aggregate",15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.38461538461538,0.79
"468","MethodsFromApacheMath","aggregate",16,11,76,5,10,3,1,0,0,0,5,2,14,11,42,6,37,32,148,4,0.82
"469","MethodsFromApacheMath","aggregate",17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.0162162162162162,1
"470","MethodsFromApacheMath","aggregate",18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.576923076923077,1
"471","MethodsFromApacheMath","aggregate",1,2,7,0,4,0,1,0,0,0,1,0,4,1,7,3,15,3,24,1.6,0.89
"472","MethodsFromApacheMath","aggregate",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,15,1,26,1.73333333333333,0.96
"473","MethodsFromApacheMath","aggregate",3,0,3,3,4,0,1,0,0,0,1,0,4,1,3,3,18,4,16,0.888888888888889,0.8
"474","MethodsFromApacheMath","aggregate",4,0,3,0,7,0,1,0,0,0,1,1,3,1,3,3,18,2,18,1,0.9
"475","MethodsFromApacheMath","aggregate",5,0,2,0,7,1,0,0,0,0,1,1,3,0,4,3,19,2,17,0.894736842105263,0.89
"476","MethodsFromApacheMath","aggregate",6,55,298,7,60,1,12,0,0,0,2,2,10,10,114,3,8,75,496,62,0.87
"477","MethodsFromApacheMath","aggregate",7,1,11,0,4,0,1,0,0,1,0,0,0,1,5,3,12,3,21,1.75,0.88
"478","MethodsFromApacheMath","aggregate",8,1,23,2,13,0,3,0,0,0,2,4,4,0,16,6,21,7,61,2.9047619047619,0.9
"479","MethodsFromApacheMath","aggregate",9,11,66,3,12,1,3,0,0,0,4,2,10,4,33,6,31,21,128,4.12903225806452,0.86
"480","MethodsFromApacheMath","aggregate",10,1,3,1,6,0,1,0,0,0,2,0,0,1,3,3,20,3,15,0.75,0.83
"481","MethodsFromApacheMath","aggregate",11,2,16,3,15,2,4,0,0,1,0,0,4,0,16,3,26,8,55,2.11538461538462,0.87
"482","MethodsFromApacheMath","aggregate",12,6,20,0,4,0,1,0,0,0,1,0,0,0,12,5,14,6,38,2.71428571428571,0.86
"483","MethodsFromApacheMath","aggregate",13,11,86,5,18,0,5,0,0,0,5,2,6,8,65,9,117,26,185,1.58119658119658,0.88
"484","MethodsFromApacheMath","aggregate",14,2,24,0,5,0,1,0,0,0,1,0,0,0,16,8,13,2,47,3.61538461538462,0.96
"485","MethodsFromApacheMath","aggregate",15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.38461538461538,0.79
"486","MethodsFromApacheMath","aggregate",16,11,76,5,10,3,1,0,0,0,5,2,14,11,42,6,37,32,148,4,0.82
"487","MethodsFromApacheMath","aggregate",17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.0162162162162162,1
"488","MethodsFromApacheMath","aggregate",18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.576923076923077,1
"489","MethodsFromApacheMath","aggregate",1,1,8,0,4,0,1,0,0,0,1,0,4,1,7,3,15,2,25,1.66666666666667,0.93
"490","MethodsFromApacheMath","aggregate",2,3,11,0,4,0,1,0,0,0,1,0,0,3,4,3,15,6,21,1.4,0.78
"491","MethodsFromApacheMath","aggregate",3,0,2,1,6,0,1,0,0,1,0,0,4,1,3,3,19,3,16,0.842105263157895,0.84
"492","MethodsFromApacheMath","aggregate",4,0,4,2,5,0,1,0,0,0,1,0,4,0,4,3,17,2,19,1.11764705882353,0.9
"493","MethodsFromApacheMath","aggregate",5,0,2,2,5,1,0,0,0,0,1,0,4,1,3,3,19,4,15,0.789473684210526,0.79
"494","MethodsFromApacheMath","aggregate",6,49,305,9,58,3,10,0,0,0,2,1,11,16,108,3,7,78,494,70.5714285714286,0.86
"495","MethodsFromApacheMath","aggregate",7,0,12,1,3,0,1,0,0,0,1,0,0,0,6,3,12,1,23,1.91666666666667,0.96
"496","MethodsFromApacheMath","aggregate",8,0,23,4,11,0,3,0,0,0,2,3,5,0,16,6,22,7,60,2.72727272727273,0.9
"497","MethodsFromApacheMath","aggregate",9,14,60,3,12,0,4,0,0,0,4,2,10,4,33,6,34,23,123,3.61764705882353,0.84
"498","MethodsFromApacheMath","aggregate",10,0,3,1,6,1,0,0,0,1,1,0,0,2,2,3,21,5,12,0.571428571428571,0.71
"499","MethodsFromApacheMath","aggregate",11,3,15,3,15,3,3,0,0,1,0,1,3,3,13,3,26,14,49,1.88461538461538,0.78
"500","MethodsFromApacheMath","aggregate",12,5,21,0,5,0,1,0,0,0,1,0,0,2,9,5,14,7,37,2.64285714285714,0.84
"501","MethodsFromApacheMath","aggregate",13,9,89,1,22,0,4,0,0,1,4,0,8,8,65,9,117,19,192,1.64102564102564,0.91
"502","MethodsFromApacheMath","aggregate",14,5,21,0,5,0,1,0,0,0,1,0,0,0,16,8,13,5,44,3.38461538461538,0.9
"503","MethodsFromApacheMath","aggregate",15,0,17,0,4,0,1,0,0,0,2,0,4,1,10,3,13,1,38,2.92307692307692,0.97
"504","MethodsFromApacheMath","aggregate",16,11,76,5,10,0,4,0,0,2,3,3,13,9,44,6,37,30,150,4.05405405405405,0.83
"505","MethodsFromApacheMath","aggregate",17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28,185,0,2,0.0108108108108108,1
"506","MethodsFromApacheMath","aggregate",18,0,4,0,3,0,1,0,0,0,2,0,0,0,4,8,27,0,14,0.518518518518518,1
"507","MethodsFromApacheMath","aggregate",1,0,9,1,3,1,0,0,0,0,1,0,4,0,8,3,15,2,25,1.66666666666667,0.93
"508","MethodsFromApacheMath","aggregate",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,15,1,26,1.73333333333333,0.96
"509","MethodsFromApacheMath","aggregate",3,1,1,1,6,1,0,0,0,0,1,0,4,2,2,3,19,5,14,0.736842105263158,0.74
"510","MethodsFromApacheMath","aggregate",4,0,3,0,7,0,1,0,0,0,1,0,4,0,4,3,18,0,20,1.11111111111111,1
"511","MethodsFromApacheMath","aggregate",5,0,3,0,7,0,1,0,0,0,1,0,4,1,3,3,18,1,19,1.05555555555556,0.95
"512","MethodsFromApacheMath","aggregate",6,15,338,5,62,2,11,0,0,0,2,0,12,8,116,3,8,30,541,67.625,0.95
"513","MethodsFromApacheMath","aggregate",7,1,12,0,4,0,1,0,0,0,1,0,0,1,5,3,11,2,23,2.09090909090909,0.92
"514","MethodsFromApacheMath","aggregate",8,1,22,3,12,0,3,0,0,0,2,1,7,0,16,6,22,5,62,2.81818181818182,0.93
"515","MethodsFromApacheMath","aggregate",9,10,65,0,15,1,3,0,0,0,4,1,11,5,32,6,33,17,130,3.93939393939394,0.88
"516","MethodsFromApacheMath","aggregate",10,1,2,1,6,0,1,0,0,0,2,0,0,1,3,3,21,3,14,0.666666666666667,0.82
"517","MethodsFromApacheMath","aggregate",11,0,18,3,15,0,6,0,0,0,1,0,4,1,15,3,26,4,59,2.26923076923077,0.94
"518","MethodsFromApacheMath","aggregate",12,0,26,0,5,0,1,0,0,0,1,0,0,0,12,5,13,0,45,3.46153846153846,1
"519","MethodsFromApacheMath","aggregate",13,9,84,3,21,1,3,0,0,1,4,0,8,10,63,9,121,24,183,1.51239669421488,0.88
"520","MethodsFromApacheMath","aggregate",14,3,23,0,5,0,1,0,0,0,1,0,0,1,15,8,13,4,45,3.46153846153846,0.92
"521","MethodsFromApacheMath","aggregate",15,0,16,0,4,0,1,0,0,0,2,0,4,0,11,3,14,0,38,2.71428571428571,1
"522","MethodsFromApacheMath","aggregate",16,4,83,1,14,0,4,0,0,0,5,1,15,5,48,6,37,11,169,4.56756756756757,0.94
"523","MethodsFromApacheMath","aggregate",17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26,186,0,3,0.0161290322580645,1
"524","MethodsFromApacheMath","aggregate",18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.518518518518518,1
"525","MethodsFromApacheMath","aggregate",1,0,9,0,4,0,1,0,0,0,1,0,4,0,8,3,15,0,27,1.8,1
"526","MethodsFromApacheMath","aggregate",2,0,14,0,4,0,1,0,0,0,1,0,0,0,7,3,15,0,27,1.8,1
"527","MethodsFromApacheMath","aggregate",3,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1,1
"528","MethodsFromApacheMath","aggregate",4,1,2,0,7,0,1,0,0,0,1,0,4,0,4,3,18,1,19,1.05555555555556,0.95
"529","MethodsFromApacheMath","aggregate",5,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1,1
"530","MethodsFromApacheMath","aggregate",6,5,349,3,64,0,13,0,0,0,2,1,11,2,122,3,7,11,561,80.1428571428571,0.98
"531","MethodsFromApacheMath","aggregate",7,0,13,0,4,0,1,0,0,0,1,0,0,0,6,3,11,0,25,2.27272727272727,1
"532","MethodsFromApacheMath","aggregate",8,4,20,0,15,0,3,0,0,0,2,0,8,0,16,6,21,4,64,3.04761904761905,0.94
"533","MethodsFromApacheMath","aggregate",9,0,74,0,15,0,4,0,0,0,4,0,12,1,36,6,34,1,145,4.26470588235294,0.99
"534","MethodsFromApacheMath","aggregate",10,0,4,0,7,0,1,0,0,0,2,0,0,0,4,3,20,0,18,0.9,1
"535","MethodsFromApacheMath","aggregate",11,0,18,1,17,0,6,0,0,0,1,0,4,0,16,3,26,1,62,2.38461538461538,0.98
"536","MethodsFromApacheMath","aggregate",12,0,26,0,4,0,1,0,0,0,1,0,0,0,12,5,14,0,44,3.14285714285714,1
"537","MethodsFromApacheMath","aggregate",13,2,94,0,23,0,5,0,0,0,6,0,8,0,73,9,117,2,209,1.78632478632479,0.99
"538","MethodsFromApacheMath","aggregate",14,1,25,0,5,0,1,0,0,0,1,0,0,0,16,8,13,1,48,3.69230769230769,0.98
"539","MethodsFromApacheMath","aggregate",15,1,17,0,4,0,1,0,0,0,2,0,4,0,11,3,12,1,39,3.25,0.97
"540","MethodsFromApacheMath","aggregate",16,3,84,0,15,0,4,0,0,0,5,0,16,0,53,6,37,3,177,4.78378378378378,0.98
"541","MethodsFromApacheMath","aggregate",17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,186,0,1,0.00537634408602151,1
"542","MethodsFromApacheMath","aggregate",18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.518518518518518,1
"543","MethodsFromApacheMath","aggregate",1,1,8,0,4,0,1,0,0,0,1,0,4,3,5,3,15,4,23,1.53333333333333,0.85
"544","MethodsFromApacheMath","aggregate",2,2,12,0,4,0,1,0,0,0,1,0,0,1,6,3,15,3,24,1.6,0.89
"545","MethodsFromApacheMath","aggregate",3,1,2,4,3,1,0,0,0,0,1,1,3,0,4,3,18,7,13,0.722222222222222,0.65
"546","MethodsFromApacheMath","aggregate",4,0,4,0,7,0,1,0,0,0,1,0,4,0,4,3,17,0,21,1.23529411764706,1
"547","MethodsFromApacheMath","aggregate",5,1,3,0,7,0,1,0,0,0,1,0,4,0,4,3,17,1,20,1.17647058823529,0.95
"548","MethodsFromApacheMath","aggregate",6,60,293,9,58,3,10,0,0,0,2,1,11,20,104,3,8,93,478,59.75,0.84
"549","MethodsFromApacheMath","aggregate",7,0,11,0,4,0,1,0,0,0,1,0,0,1,5,3,13,1,22,1.69230769230769,0.96
"550","MethodsFromApacheMath","aggregate",8,1,22,2,13,2,1,0,0,0,2,0,8,1,15,6,22,6,61,2.77272727272727,0.91
"551","MethodsFromApacheMath","aggregate",9,6,72,3,12,2,2,0,0,1,3,1,11,4,33,6,30,17,133,4.43333333333333,0.89
"552","MethodsFromApacheMath","aggregate",10,0,3,1,6,1,0,0,0,1,1,0,0,0,4,3,21,3,14,0.666666666666667,0.82
"553","MethodsFromApacheMath","aggregate",11,2,16,1,17,1,5,0,0,0,1,0,4,0,16,3,26,4,59,2.26923076923077,0.94
"554","MethodsFromApacheMath","aggregate",12,2,24,0,4,0,1,0,0,0,1,0,0,2,10,5,14,4,40,2.85714285714286,0.91
"555","MethodsFromApacheMath","aggregate",13,9,89,1,23,0,4,0,0,0,6,2,6,12,61,9,115,24,189,1.64347826086957,0.89
"556","MethodsFromApacheMath","aggregate",14,3,23,2,3,0,1,0,0,0,1,0,0,3,13,8,13,8,41,3.15384615384615,0.84
"557","MethodsFromApacheMath","aggregate",15,0,18,0,4,0,1,0,0,0,2,0,4,0,11,3,12,0,40,3.33333333333333,1
"558","MethodsFromApacheMath","aggregate",16,11,76,1,14,1,3,0,0,1,4,4,12,12,41,6,37,30,150,4.05405405405405,0.83
"559","MethodsFromApacheMath","aggregate",17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,188,0,2,0.0106382978723404,1
"560","MethodsFromApacheMath","aggregate",18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.518518518518518,1
"561","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"562","MethodsFromMahout","aggregate",2,26,2,14,0,2,0,0,0,1,0,0,0,17,0,24,9,60,2,0.222222222222222,0.03
"563","MethodsFromMahout","aggregate",3,69,3,18,0,3,0,0,0,1,0,12,0,35,4,3,34,138,7,0.205882352941176,0.05
"564","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"565","MethodsFromMahout","aggregate",5,4,0,7,0,1,0,0,0,1,0,1,1,4,0,3,18,18,1,0.0555555555555556,0.05
"566","MethodsFromMahout","aggregate",6,20,0,14,4,3,0,0,0,1,0,0,0,16,0,3,16,54,4,0.25,0.07
"567","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"568","MethodsFromMahout","aggregate",2,27,2,14,0,1,0,0,0,1,0,0,0,17,0,24,9,60,2,0.222222222222222,0.03
"569","MethodsFromMahout","aggregate",3,68,3,18,0,3,0,0,0,1,0,12,0,35,4,3,35,137,7,0.2,0.05
"570","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"571","MethodsFromMahout","aggregate",5,2,0,7,0,1,0,0,0,1,0,0,2,4,0,3,20,15,2,0.1,0.12
"572","MethodsFromMahout","aggregate",6,22,0,14,4,3,0,0,0,1,0,0,0,16,0,3,14,56,4,0.285714285714286,0.07
"573","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"574","MethodsFromMahout","aggregate",2,28,2,14,0,2,0,0,0,1,0,0,0,17,0,24,7,62,2,0.285714285714286,0.03
"575","MethodsFromMahout","aggregate",3,70,4,18,0,3,0,0,0,1,0,12,0,34,5,3,32,138,9,0.28125,0.06
"576","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"577","MethodsFromMahout","aggregate",5,2,0,7,0,1,0,0,0,1,0,1,1,4,0,3,20,16,1,0.05,0.06
"578","MethodsFromMahout","aggregate",6,21,0,14,4,3,0,0,0,1,0,0,0,16,0,3,15,55,4,0.266666666666667,0.07
"579","MethodsFromMahout","aggregate",1,8,1,4,0,1,0,0,0,1,0,3,1,8,0,3,15,25,2,0.133333333333333,0.07
"580","MethodsFromMahout","aggregate",2,28,2,14,0,2,0,0,0,1,0,0,0,17,0,24,7,62,2,0.285714285714286,0.03
"581","MethodsFromMahout","aggregate",3,64,5,18,0,3,0,0,0,1,0,12,0,35,4,3,37,133,9,0.243243243243243,0.06
"582","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"583","MethodsFromMahout","aggregate",5,3,0,7,0,1,0,0,0,1,0,0,2,4,0,3,19,16,2,0.105263157894737,0.11
"584","MethodsFromMahout","aggregate",6,21,0,14,4,3,0,0,0,1,0,0,0,16,0,3,15,55,4,0.266666666666667,0.07
"585","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"586","MethodsFromMahout","aggregate",2,26,2,14,0,2,0,0,0,1,0,0,0,17,0,24,9,60,2,0.222222222222222,0.03
"587","MethodsFromMahout","aggregate",3,69,4,18,0,3,0,0,0,1,0,12,0,34,5,3,33,137,9,0.272727272727273,0.06
"588","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"589","MethodsFromMahout","aggregate",5,4,0,7,0,1,0,0,0,1,0,1,1,4,0,3,18,18,1,0.0555555555555556,0.05
"590","MethodsFromMahout","aggregate",6,20,0,15,3,3,0,0,0,1,0,0,0,16,0,3,16,55,3,0.1875,0.05
"591","MethodsFromMahout","aggregate",1,8,1,4,0,1,0,0,0,1,0,3,1,7,1,3,15,24,3,0.2,0.11
"592","MethodsFromMahout","aggregate",2,27,2,14,0,2,0,0,0,1,0,0,0,17,0,24,8,61,2,0.25,0.03
"593","MethodsFromMahout","aggregate",3,65,4,18,0,3,0,0,0,1,0,12,0,35,4,3,37,134,8,0.216216216216216,0.06
"594","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"595","MethodsFromMahout","aggregate",5,3,0,7,0,1,0,0,0,1,0,1,1,4,0,3,19,17,1,0.0526315789473684,0.06
"596","MethodsFromMahout","aggregate",6,22,0,14,4,3,0,0,0,1,0,0,0,16,0,3,14,56,4,0.285714285714286,0.07
"597","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"598","MethodsFromMahout","aggregate",2,29,2,14,0,2,0,0,0,1,0,0,0,17,0,24,6,63,2,0.333333333333333,0.03
"599","MethodsFromMahout","aggregate",3,67,3,18,0,3,0,0,0,1,0,12,0,35,4,3,36,136,7,0.194444444444444,0.05
"600","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"601","MethodsFromMahout","aggregate",5,2,0,7,0,1,0,0,0,1,0,0,2,4,0,3,20,15,2,0.1,0.12
"602","MethodsFromMahout","aggregate",6,22,0,14,4,3,0,0,0,1,0,0,0,16,0,3,14,56,4,0.285714285714286,0.07
"603","MethodsFromMahout","aggregate",1,8,1,4,0,1,0,0,0,1,0,3,1,7,1,3,15,24,3,0.2,0.11
"604","MethodsFromMahout","aggregate",2,26,2,14,0,2,0,0,0,1,0,0,0,17,0,24,9,60,2,0.222222222222222,0.03
"605","MethodsFromMahout","aggregate",3,71,3,18,0,3,0,0,0,1,0,12,0,35,4,3,32,140,7,0.21875,0.05
"606","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"607","MethodsFromMahout","aggregate",5,4,0,7,0,1,0,0,0,1,0,0,1,4,0,3,19,17,1,0.0526315789473684,0.06
"608","MethodsFromMahout","aggregate",6,20,0,15,3,3,0,0,0,1,0,0,0,16,0,3,16,55,3,0.1875,0.05
"609","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,8,0,3,15,24,3,0.2,0.11
"610","MethodsFromMahout","aggregate",2,26,2,14,0,2,0,0,0,1,0,0,0,17,0,24,9,60,2,0.222222222222222,0.03
"611","MethodsFromMahout","aggregate",3,70,4,18,0,3,0,0,0,1,0,12,0,35,4,3,32,139,8,0.25,0.05
"612","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"613","MethodsFromMahout","aggregate",5,3,0,7,0,1,0,0,0,1,0,1,1,4,0,3,19,17,1,0.0526315789473684,0.06
"614","MethodsFromMahout","aggregate",6,21,0,14,4,3,0,0,0,1,0,0,0,16,0,3,15,55,4,0.266666666666667,0.07
"615","MethodsFromMahout","aggregate",1,7,2,4,0,1,0,0,0,1,0,3,1,7,1,3,15,23,4,0.266666666666667,0.15
"616","MethodsFromMahout","aggregate",2,30,2,14,0,2,0,0,0,1,0,0,0,17,0,23,6,64,2,0.333333333333333,0.03
"617","MethodsFromMahout","aggregate",3,67,5,18,0,3,0,0,0,1,0,12,0,35,4,3,34,136,9,0.264705882352941,0.06
"618","MethodsFromMahout","aggregate",4,6,2,0,0,0,0,0,0,0,2,1,1,3,1,0,2,10,6,3,0.38
"619","MethodsFromMahout","aggregate",5,2,0,7,0,1,0,0,0,1,0,0,2,4,0,3,20,15,2,0.1,0.12
"620","MethodsFromMahout","aggregate",6,19,0,14,4,3,0,0,0,1,0,0,0,16,0,3,17,53,4,0.235294117647059,0.07
