"","class","mr","run","AO_live","AO_killed","RO_live","RO_killed","CO_live","CO_killed","SO_live","SO_killed","LO_live","LO_killed","AS_live","AS_killed","DL_live","DL_killed","total_timeouts","total_exceptions","total_live","total_killed","error_score","mutant_score"
"1689","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1690","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1691","MethodCollection2","exc",16,5,19,4,7,1,1,0,0,1,2,0,0,6,20,7,21,17,49,2.33333333333333,0.74
"1692","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1693","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1694","MethodCollection2","exc",19,5,5,2,2,1,0,0,0,2,1,1,1,3,3,3,10,14,12,1.2,0.46
"1695","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1696","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1697","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1698","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1699","MethodCollection2","exc",24,3,7,3,8,0,2,0,0,0,3,0,0,0,6,3,9,6,26,2.88888888888889,0.81
"1700","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1701","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1702","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1703","MethodCollection2","exc",28,1,5,1,10,1,1,0,0,1,1,0,0,1,5,3,9,5,22,2.44444444444444,0.81
"1704","MethodCollection2","exc",29,4,2,2,9,1,1,0,0,0,2,0,0,2,4,3,9,9,18,2,0.67
"1705","MethodCollection2","exc",30,1,5,2,9,1,1,0,0,0,2,0,0,0,6,3,14,4,23,1.64285714285714,0.85
"1706","MethodCollection2","exc",1,2,3,3,1,1,0,0,0,0,2,0,2,0,4,3,10,6,12,1.2,0.67
"1707","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1708","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1709","MethodCollection2","exc",4,3,7,0,11,0,2,0,0,2,1,0,0,3,4,1,9,8,25,2.77777777777778,0.76
"1710","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1711","MethodCollection2","exc",6,2,7,0,4,0,1,0,0,0,2,0,4,2,6,2,16,4,24,1.5,0.86
"1712","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1713","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1714","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1715","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1716","MethodCollection2","exc",11,3,11,2,2,1,0,0,0,0,1,2,2,2,12,2,26,10,28,1.07692307692308,0.74
"1717","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1718","MethodCollection2","exc",13,2,5,1,3,0,1,0,0,0,1,0,4,4,4,2,15,7,18,1.2,0.72
"1719","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1720","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1721","MethodCollection2","exc",16,10,17,3,8,0,2,0,0,0,3,0,0,5,21,6,22,18,51,2.31818181818182,0.74
"1722","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1723","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1724","MethodCollection2","exc",19,4,6,3,1,1,0,0,0,2,1,1,1,4,2,3,10,15,11,1.1,0.42
"1725","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1726","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1727","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1728","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1729","MethodCollection2","exc",24,3,7,4,7,0,2,0,0,1,2,0,0,0,6,3,9,8,24,2.66666666666667,0.75
"1730","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1731","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1732","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1733","MethodCollection2","exc",28,2,4,4,7,1,1,0,0,0,2,0,0,3,3,3,9,10,17,1.88888888888889,0.63
"1734","MethodCollection2","exc",29,2,4,2,9,0,2,0,0,1,1,0,0,2,4,3,9,7,20,2.22222222222222,0.74
"1735","MethodCollection2","exc",30,0,6,5,6,0,2,0,0,1,1,0,0,2,4,3,14,8,19,1.35714285714286,0.7
"1736","MethodCollection2","exc",1,2,3,4,0,1,0,0,0,0,2,1,1,2,2,3,10,10,8,0.8,0.44
"1737","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1738","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1739","MethodCollection2","exc",4,4,6,6,5,1,1,0,0,1,2,0,0,4,2,2,9,16,16,1.77777777777778,0.5
"1740","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1741","MethodCollection2","exc",6,6,3,2,2,0,1,0,0,1,1,1,3,4,4,2,16,14,14,0.875,0.5
"1742","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1743","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1744","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1745","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1746","MethodCollection2","exc",11,6,8,2,2,0,1,0,0,1,0,1,3,5,9,2,27,15,23,0.851851851851852,0.61
"1747","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1748","MethodCollection2","exc",13,3,4,3,1,0,1,0,0,1,0,0,4,3,5,2,15,10,15,1,0.6
"1749","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1750","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1751","MethodCollection2","exc",16,14,12,8,3,2,0,0,0,2,1,0,0,13,13,6,22,39,29,1.31818181818182,0.43
"1752","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1753","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1754","MethodCollection2","exc",19,5,5,0,4,0,1,0,0,1,2,1,1,1,5,3,10,8,18,1.8,0.69
"1755","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1756","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1757","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1758","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1759","MethodCollection2","exc",24,4,6,7,4,1,1,0,0,3,0,0,0,2,4,3,9,17,15,1.66666666666667,0.47
"1760","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1761","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1762","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1763","MethodCollection2","exc",28,1,5,5,6,1,1,0,0,1,1,0,0,4,2,3,9,12,15,1.66666666666667,0.56
"1764","MethodCollection2","exc",29,2,4,7,4,1,1,0,0,1,1,0,0,3,3,3,9,14,13,1.44444444444444,0.48
"1765","MethodCollection2","exc",30,4,2,5,6,1,1,0,0,0,2,0,0,2,4,3,14,12,15,1.07142857142857,0.56
"1766","MethodCollection2","exc",1,1,4,3,1,1,0,0,0,0,2,0,2,1,3,3,10,6,12,1.2,0.67
"1767","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1768","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1769","MethodCollection2","exc",4,6,4,5,6,2,0,0,0,3,0,0,0,4,3,1,9,20,13,1.44444444444444,0.39
"1770","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1771","MethodCollection2","exc",6,6,3,3,1,1,0,0,0,0,2,1,3,6,2,2,16,17,11,0.6875,0.39
"1772","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1773","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1774","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1775","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1776","MethodCollection2","exc",11,8,6,3,1,0,1,0,0,1,0,0,4,4,10,2,27,16,22,0.814814814814815,0.58
"1777","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1778","MethodCollection2","exc",13,2,5,4,0,1,0,0,0,1,0,1,3,5,3,2,15,14,11,0.733333333333333,0.44
"1779","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1780","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1781","MethodCollection2","exc",16,19,8,7,4,0,2,0,0,3,0,0,0,14,12,7,23,43,26,1.1304347826087,0.38
"1782","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1783","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1784","MethodCollection2","exc",19,5,5,0,4,0,1,0,0,1,2,1,1,1,5,3,10,8,18,1.8,0.69
"1785","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1786","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1787","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1788","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1789","MethodCollection2","exc",24,5,5,6,5,2,0,0,0,3,0,0,0,3,3,3,9,19,13,1.44444444444444,0.41
"1790","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1791","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1792","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1793","MethodCollection2","exc",28,3,3,3,8,1,1,0,0,0,2,0,0,5,1,3,9,12,15,1.66666666666667,0.56
"1794","MethodCollection2","exc",29,2,4,6,5,1,1,0,0,1,1,0,0,1,5,3,9,11,16,1.77777777777778,0.59
"1795","MethodCollection2","exc",30,3,3,4,7,0,2,0,0,0,2,0,0,5,1,3,14,12,15,1.07142857142857,0.56
"1796","MethodCollection2","exc",1,2,3,1,3,1,0,0,0,1,1,1,1,1,3,3,10,7,11,1.1,0.61
"1797","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1798","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1799","MethodCollection2","exc",4,8,2,6,5,2,0,0,0,3,0,0,0,2,4,2,9,21,11,1.22222222222222,0.34
"1800","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1801","MethodCollection2","exc",6,6,3,0,4,1,0,0,0,1,1,2,2,7,1,2,16,17,11,0.6875,0.39
"1802","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1803","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1804","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1805","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1806","MethodCollection2","exc",11,4,10,2,2,1,0,0,0,1,0,2,2,5,9,2,27,15,23,0.851851851851852,0.61
"1807","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1808","MethodCollection2","exc",13,3,4,2,2,0,1,0,0,1,0,2,2,4,4,2,15,12,13,0.866666666666667,0.52
"1809","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1810","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1811","MethodCollection2","exc",16,18,9,10,1,2,0,0,0,2,1,0,0,15,11,8,22,47,22,1,0.32
"1812","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1813","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1814","MethodCollection2","exc",19,5,5,0,4,0,1,0,0,1,2,1,1,1,5,3,10,8,18,1.8,0.69
"1815","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1816","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1817","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1818","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1819","MethodCollection2","exc",24,5,5,5,6,0,2,0,0,3,0,0,0,4,2,3,9,17,15,1.66666666666667,0.47
"1820","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1821","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1822","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1823","MethodCollection2","exc",28,1,5,1,10,1,1,0,0,1,1,0,0,5,1,3,9,9,18,2,0.67
"1824","MethodCollection2","exc",29,2,4,8,3,1,1,0,0,1,1,0,0,3,3,3,9,15,12,1.33333333333333,0.44
"1825","MethodCollection2","exc",30,2,4,5,6,0,2,0,0,0,2,0,0,5,1,3,14,12,15,1.07142857142857,0.56
"1826","MethodCollection2","exc",1,2,3,3,1,1,0,0,0,1,1,1,1,3,1,3,10,11,7,0.7,0.39
"1827","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1828","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1829","MethodCollection2","exc",4,6,4,7,4,1,1,0,0,2,1,0,0,2,4,1,9,18,14,1.55555555555556,0.44
"1830","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1831","MethodCollection2","exc",6,5,4,3,1,0,1,0,0,1,1,2,2,4,4,2,16,15,13,0.8125,0.46
"1832","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1833","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1834","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1835","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1836","MethodCollection2","exc",11,8,6,4,0,1,0,0,0,0,1,2,2,7,7,2,27,22,16,0.592592592592593,0.42
"1837","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1838","MethodCollection2","exc",13,5,2,3,1,1,0,0,0,1,0,2,2,3,5,2,15,15,10,0.666666666666667,0.4
"1839","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1840","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1841","MethodCollection2","exc",16,16,10,3,8,1,1,0,0,2,1,0,0,14,12,6,24,36,32,1.33333333333333,0.47
"1842","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1843","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1844","MethodCollection2","exc",19,3,7,1,3,0,1,0,0,1,2,0,2,1,5,3,10,6,20,2,0.77
"1845","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1846","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1847","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1848","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1849","MethodCollection2","exc",24,5,5,4,7,1,1,0,0,3,0,0,0,4,2,3,9,17,15,1.66666666666667,0.47
"1850","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1851","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1852","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1853","MethodCollection2","exc",28,4,2,6,5,1,1,0,0,0,2,0,0,3,3,3,9,14,13,1.44444444444444,0.48
"1854","MethodCollection2","exc",29,5,1,8,3,0,2,0,0,0,2,0,0,2,4,3,9,15,12,1.33333333333333,0.44
"1855","MethodCollection2","exc",30,2,4,4,7,0,2,0,0,1,1,0,0,6,0,3,14,13,14,1,0.52
"1856","MethodCollection2","exc",1,1,4,2,2,0,1,0,0,0,2,0,2,1,3,3,10,4,14,1.4,0.78
"1857","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1858","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1859","MethodCollection2","exc",4,6,4,6,5,1,1,0,0,2,1,0,0,5,2,1,9,20,13,1.44444444444444,0.39
"1860","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1861","MethodCollection2","exc",6,5,4,1,3,1,0,0,0,1,1,3,1,5,3,2,16,16,12,0.75,0.43
"1862","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1863","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1864","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1865","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1866","MethodCollection2","exc",11,6,8,2,2,1,0,0,0,1,0,2,2,3,11,2,26,15,23,0.884615384615385,0.61
"1867","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1868","MethodCollection2","exc",13,4,3,2,2,1,0,0,0,0,1,1,3,4,4,2,15,12,13,0.866666666666667,0.52
"1869","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1870","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1871","MethodCollection2","exc",16,16,10,10,1,1,1,0,0,1,2,0,0,18,8,7,23,46,22,0.956521739130435,0.32
"1872","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1873","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1874","MethodCollection2","exc",19,5,5,0,4,0,1,0,0,1,2,1,1,0,6,3,10,7,19,1.9,0.73
"1875","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1876","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1877","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1878","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1879","MethodCollection2","exc",24,4,6,4,7,2,0,0,0,3,0,0,0,4,2,3,9,17,15,1.66666666666667,0.47
"1880","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1881","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1882","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1883","MethodCollection2","exc",28,1,5,6,5,1,1,0,0,1,1,0,0,2,4,3,9,11,16,1.77777777777778,0.59
"1884","MethodCollection2","exc",29,2,4,6,5,2,0,0,0,1,1,0,0,2,4,3,9,13,14,1.55555555555556,0.52
"1885","MethodCollection2","exc",30,2,4,6,5,1,1,0,0,1,1,0,0,4,2,3,14,14,13,0.928571428571429,0.48
"1886","MethodCollection2","exc",1,1,4,3,1,1,0,0,0,1,1,0,2,1,3,3,10,7,11,1.1,0.61
"1887","MethodCollection2","exc",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1888","MethodCollection2","exc",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1889","MethodCollection2","exc",4,4,6,5,6,2,0,0,0,3,0,0,0,5,1,2,9,19,13,1.44444444444444,0.41
"1890","MethodCollection2","exc",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1891","MethodCollection2","exc",6,4,5,4,0,0,1,0,0,0,2,1,3,5,3,2,16,14,14,0.875,0.5
"1892","MethodCollection2","exc",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1893","MethodCollection2","exc",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1894","MethodCollection2","exc",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1895","MethodCollection2","exc",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1896","MethodCollection2","exc",11,8,6,1,3,0,1,0,0,1,0,1,3,7,7,2,26,18,20,0.769230769230769,0.53
"1897","MethodCollection2","exc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1898","MethodCollection2","exc",13,3,4,3,1,0,1,0,0,1,0,0,4,3,5,2,15,10,15,1,0.6
"1899","MethodCollection2","exc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1900","MethodCollection2","exc",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1901","MethodCollection2","exc",16,16,9,8,3,0,2,0,0,2,1,0,0,14,12,7,23,40,27,1.17391304347826,0.4
"1902","MethodCollection2","exc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1903","MethodCollection2","exc",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1904","MethodCollection2","exc",19,5,5,1,3,0,1,0,0,1,2,1,1,1,5,3,10,9,17,1.7,0.65
"1905","MethodCollection2","exc",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1906","MethodCollection2","exc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1907","MethodCollection2","exc",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1908","MethodCollection2","exc",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1909","MethodCollection2","exc",24,4,6,6,5,2,0,0,0,3,0,0,0,4,2,3,9,19,13,1.44444444444444,0.41
"1910","MethodCollection2","exc",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1911","MethodCollection2","exc",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1912","MethodCollection2","exc",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"1913","MethodCollection2","exc",28,2,4,8,3,0,2,0,0,1,1,0,0,3,3,3,9,14,13,1.44444444444444,0.48
"1914","MethodCollection2","exc",29,3,3,10,1,0,2,0,0,1,1,0,0,1,5,3,9,15,12,1.33333333333333,0.44
"1915","MethodCollection2","exc",30,3,3,6,5,1,1,0,0,0,2,0,0,5,1,3,14,15,12,0.857142857142857,0.44
"1916","MethodsFromColt","exc",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
