ODL_269,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
ODL_270,JaCoCo Ant Example,default,MethodsFromApacheMath,142,830,30,76,30,161,25,47,0,19
ODL_271,JaCoCo Ant Example,default,MethodsFromApacheMath,142,832,30,76,30,161,25,47,0,19
ODL_272,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
ODL_273,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
ODL_274,JaCoCo Ant Example,default,MethodsFromApacheMath,142,832,30,76,30,161,25,47,0,19
ODL_275,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
ODL_276,JaCoCo Ant Example,default,MethodsFromApacheMath,142,830,30,76,30,161,25,47,0,19
ODL_277,JaCoCo Ant Example,default,MethodsFromApacheMath,142,832,30,76,30,161,25,47,0,19
ODL_278,JaCoCo Ant Example,default,MethodsFromApacheMath,142,834,30,76,30,161,25,47,0,19
ODL_279,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
ODL_280,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
ODL_281,JaCoCo Ant Example,default,MethodsFromApacheMath,140,836,30,76,30,161,25,47,0,19
ODL_282,JaCoCo Ant Example,default,MethodsFromApacheMath,140,836,30,76,30,161,25,47,0,19
ODL_283,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
ODL_284,JaCoCo Ant Example,default,MethodsFromApacheMath,138,836,30,76,30,161,25,47,0,19
ODL_285,JaCoCo Ant Example,default,MethodsFromApacheMath,140,836,30,76,30,161,25,47,0,19
ROR_268,JaCoCo Ant Example,default,MethodsFromApacheMath,167,811,31,75,35,156,26,46,0,19
ROR_269,JaCoCo Ant Example,default,MethodsFromApacheMath,167,811,31,75,35,156,26,46,0,19
ROR_270,JaCoCo Ant Example,default,MethodsFromApacheMath,196,782,35,71,42,149,27,45,0,19
ROR_271,JaCoCo Ant Example,default,MethodsFromApacheMath,167,811,31,75,35,156,26,46,0,19
ROR_272,JaCoCo Ant Example,default,MethodsFromApacheMath,142,836,30,76,30,161,25,47,0,19
ROR_275,JaCoCo Ant Example,default,MethodsFromApacheMath,142,836,30,76,30,161,25,47,0,19
ROR_276,JaCoCo Ant Example,default,MethodsFromApacheMath,153,825,30,76,33,158,25,47,0,19
ROR_277,JaCoCo Ant Example,default,MethodsFromApacheMath,153,825,30,76,33,158,25,47,0,19
ROR_278,JaCoCo Ant Example,default,MethodsFromApacheMath,153,825,30,76,33,158,25,47,0,19
